step,loss,acc
0,2.476027250289917,0.0859375
100,1.8463939428329468,0.3203125
200,2.152223825454712,0.15625
300,1.8221797943115234,0.296875
400,2.0507707595825195,0.2109375
500,1.754889965057373,0.265625
600,1.9666136503219604,0.1875
700,1.8077929019927979,0.265625
800,2.060401201248169,0.1484375
900,1.9127432107925415,0.25
1000,2.1871657371520996,0.1328125
1100,1.7092342376708984,0.328125
1200,1.9578114748001099,0.21875
1300,1.6663267612457275,0.3671875
1400,1.8705370426177979,0.2734375
1500,1.7789783477783203,0.3125
1600,1.6173774003982544,0.28125
1700,1.4014863967895508,0.3671875
1800,1.3974709510803223,0.234375
1900,0.9940447211265564,0.484375
2000,0.7617434859275818,0.6328125
2100,0.49021944403648376,0.8125
2200,0.4374513328075409,0.9140625
2300,0.25685033202171326,0.9140625
2400,0.12788335978984833,1.0
2500,0.06183552369475365,1.0
2600,0.10609948635101318,0.96875
2700,0.2399122714996338,0.875
2800,1.467063069343567,0.5703125
2900,0.022641796618700027,1.0
3000,0.030151449143886566,1.0
3100,0.014685317873954773,1.0
3200,0.44200727343559265,0.84375
3300,0.010637156665325165,1.0
3400,0.008738093078136444,1.0
3500,0.062007319182157516,0.984375
3600,0.011016018688678741,1.0
3700,1.4676876068115234,0.6484375
3800,0.014682818204164505,1.0
3900,0.860397458076477,0.71875
4000,0.012874655425548553,1.0
4100,1.349419116973877,0.6796875
4200,0.06648308783769608,1.0
4300,0.013228565454483032,1.0
4400,0.0077713653445243835,1.0
4500,0.45739302039146423,0.8125
4600,0.3446151614189148,0.8203125
4700,0.5238690972328186,0.828125
4800,0.1555640995502472,0.890625
4900,0.3163238763809204,0.8671875
