step,loss,acc
86,2.777494430541992,0.32
87,2.5377864837646484,0.25
88,2.838160991668701,0.22
89,2.562288761138916,0.32
90,3.009178876876831,0.265
91,2.688884973526001,0.305
92,3.0837044715881348,0.255
93,2.7377748489379883,0.325
94,2.52231502532959,0.295
95,2.464669942855835,0.3
96,2.1029529571533203,0.31
97,2.2271363735198975,0.285
98,2.3300795555114746,0.305
99,2.248593330383301,0.38
100,2.0648584365844727,0.285
101,2.0775232315063477,0.345
102,2.3527421951293945,0.295
103,1.9813209772109985,0.325
104,2.1993231773376465,0.285
105,2.2341322898864746,0.32
106,1.9890015125274658,0.33
107,1.8925319910049438,0.375
108,1.7763644456863403,0.4
109,2.1241891384124756,0.33
110,1.9611071348190308,0.365
111,2.0597763061523438,0.32
112,1.998869776725769,0.33
113,2.084768056869507,0.29
114,2.1355533599853516,0.31
115,1.9967780113220215,0.325
116,2.0043838024139404,0.415
117,1.984471321105957,0.35
118,1.8588861227035522,0.42
119,1.887414813041687,0.4
120,1.7863959074020386,0.385
121,2.0606744289398193,0.335
122,1.821570873260498,0.405
123,2.3321056365966797,0.27
124,2.54276180267334,0.255
125,2.3568360805511475,0.395
126,2.1293725967407227,0.29
127,1.95888090133667,0.37
128,2.038227081298828,0.32
129,2.0747334957122803,0.305
130,1.8590178489685059,0.4
131,1.9166159629821777,0.36
132,1.8699967861175537,0.345
133,1.6954090595245361,0.4
134,1.8075478076934814,0.35
135,2.0653486251831055,0.305
136,2.1620829105377197,0.335
137,1.9943208694458008,0.3
138,2.0156545639038086,0.355
139,2.184187650680542,0.3
140,2.4815149307250977,0.255
141,2.5095834732055664,0.305
142,2.0006933212280273,0.345
143,2.034879207611084,0.305
144,1.8655383586883545,0.425
145,1.980599045753479,0.335
146,2.027631998062134,0.295
147,2.193105936050415,0.34
148,1.989130973815918,0.295
149,1.9198431968688965,0.36
150,1.7919704914093018,0.335
151,1.8804200887680054,0.365
152,1.7816640138626099,0.38
153,1.9876278638839722,0.34
154,1.9910508394241333,0.305
155,1.9701310396194458,0.37
156,1.8894442319869995,0.38
157,2.01165509223938,0.3
158,1.9669195413589478,0.31
159,2.0066492557525635,0.335
160,1.8395875692367554,0.335
161,1.852335810661316,0.37
162,1.7485178709030151,0.385
163,1.8821803331375122,0.325
164,1.8542280197143555,0.365
165,1.962217092514038,0.31
166,2.072018623352051,0.33
167,1.8726091384887695,0.34
168,2.007016658782959,0.335
169,1.8147556781768799,0.375
170,1.8280308246612549,0.34
171,1.9297590255737305,0.32
172,1.9824970960617065,0.35
173,1.909669041633606,0.37
174,1.8081926107406616,0.33
175,1.8651694059371948,0.345
176,1.7995541095733643,0.405
177,1.8043938875198364,0.355
178,2.0281152725219727,0.295
179,1.9198577404022217,0.37
180,1.907597541809082,0.345
181,1.7961372137069702,0.355
182,1.7038944959640503,0.39
183,1.8101218938827515,0.37
184,2.0262558460235596,0.34
185,1.825638771057129,0.39
186,1.9812731742858887,0.32
187,1.8949426412582397,0.35
188,1.900397539138794,0.32
189,1.8084129095077515,0.36
190,1.945430874824524,0.335
191,1.8920971155166626,0.38
192,1.6715174913406372,0.38
193,1.7531322240829468,0.435
194,1.569901943206787,0.4
195,1.6791895627975464,0.4
196,1.8160912990570068,0.365
197,2.068927526473999,0.285
198,2.06026029586792,0.365
199,2.0227534770965576,0.35
200,2.0427911281585693,0.345
201,2.0424904823303223,0.305
202,1.896331787109375,0.32
203,2.0308868885040283,0.35
204,2.111168146133423,0.295
205,1.9199022054672241,0.34
206,1.9464415311813354,0.34
207,1.9045568704605103,0.35
208,1.7403314113616943,0.415
209,1.8362939357757568,0.365
210,1.8116469383239746,0.4
211,1.7357909679412842,0.365
212,1.9884594678878784,0.32
213,2.046201467514038,0.29
214,1.944888710975647,0.355
215,1.8986583948135376,0.305
216,1.9848464727401733,0.32
217,1.9501409530639648,0.375
218,1.7121330499649048,0.345
219,1.8035528659820557,0.31
220,1.9573875665664673,0.355
221,2.023207902908325,0.28
222,1.9291833639144897,0.32
223,1.8793035745620728,0.35
224,2.0253589153289795,0.33
225,2.0113420486450195,0.365
226,2.169449806213379,0.225
227,1.8378593921661377,0.35
228,1.8935904502868652,0.345
229,1.9720137119293213,0.355
230,1.807479739189148,0.365
231,1.9059141874313354,0.36
232,1.8988087177276611,0.315
233,1.8881396055221558,0.345
234,1.8954027891159058,0.335
235,1.9337092638015747,0.335
236,1.9528956413269043,0.375
237,2.126652240753174,0.305
238,1.6898952722549438,0.38
239,1.932070255279541,0.335
240,1.910606861114502,0.335
241,1.72550368309021,0.34
242,1.7756781578063965,0.38
243,1.9639819860458374,0.295
244,2.191796064376831,0.295
245,1.8772263526916504,0.415
246,1.72117018699646,0.36
247,1.8212710618972778,0.4
248,2.054624319076538,0.3
249,1.9464439153671265,0.41
250,1.7651267051696777,0.395
251,1.650365948677063,0.415
252,1.6362907886505127,0.445
253,1.5903825759887695,0.425
254,1.620964527130127,0.49
255,1.638028621673584,0.4
256,1.6656146049499512,0.41
257,1.83723783493042,0.37
258,1.70511794090271,0.44
259,1.8586301803588867,0.365
260,1.815766453742981,0.335
261,1.8620998859405518,0.305
262,2.005789279937744,0.385
263,1.8998980522155762,0.335
264,1.8158901929855347,0.38
265,1.9524757862091064,0.295
266,2.1025490760803223,0.345
267,1.699466347694397,0.425
268,1.7438470125198364,0.375
269,2.1969316005706787,0.32
270,2.092447280883789,0.36
271,1.9105523824691772,0.37
272,1.8357821702957153,0.37
273,1.83955717086792,0.39
274,1.7633432149887085,0.375
