step,loss,acc
404,1.6536571979522705,0.425
405,1.5991789102554321,0.44
406,1.4340949058532715,0.48
407,1.6442641019821167,0.385
408,1.682157039642334,0.37
409,1.564054012298584,0.415
410,1.7606072425842285,0.33
411,1.6215088367462158,0.425
412,1.5570675134658813,0.465
413,1.4812078475952148,0.465
414,1.4784486293792725,0.47
415,1.614234209060669,0.45
416,1.4954761266708374,0.495
417,1.6217042207717896,0.445
418,1.6114612817764282,0.445
419,1.4915413856506348,0.49
420,1.4822001457214355,0.49
421,1.6002562046051025,0.425
422,1.6262811422348022,0.45
423,1.496846318244934,0.475
424,1.625166893005371,0.405
425,1.5585298538208008,0.46
426,1.50762140750885,0.48
427,1.5333869457244873,0.42
428,1.4783560037612915,0.47
429,1.5807920694351196,0.43
430,1.7059205770492554,0.335
431,1.4409221410751343,0.48
432,1.5412216186523438,0.475
433,1.4642672538757324,0.475
434,1.577130913734436,0.445
435,1.6136536598205566,0.41
436,1.696925163269043,0.37
437,1.6146917343139648,0.43
438,1.4959295988082886,0.475
439,1.5689846277236938,0.45
440,1.662508249282837,0.38
441,1.5471097230911255,0.465
442,1.4981609582901,0.47
443,1.4296795129776,0.515
444,1.5456938743591309,0.43
445,1.665584683418274,0.425
446,1.5827429294586182,0.44
447,1.6228115558624268,0.415
448,1.5044273138046265,0.47
449,1.6630347967147827,0.395
450,1.4397358894348145,0.53
451,1.5782759189605713,0.44
452,1.4975104331970215,0.465
453,1.5404539108276367,0.435
454,1.6592122316360474,0.4
455,1.529313087463379,0.465
456,1.606020212173462,0.425
457,1.4872801303863525,0.455
458,1.4657989740371704,0.505
459,1.7188154458999634,0.395
460,1.5693479776382446,0.46
461,1.4573513269424438,0.475
462,1.5467901229858398,0.395
463,1.542893648147583,0.49
464,1.5187656879425049,0.45
465,1.62392258644104,0.4
466,1.5357224941253662,0.48
467,1.5592799186706543,0.435
468,1.588752031326294,0.465
469,1.6503294706344604,0.395
470,1.6327022314071655,0.375
471,1.5881794691085815,0.445
472,1.7082937955856323,0.38
473,1.5660831928253174,0.46
474,1.4747205972671509,0.51
475,1.71439528465271,0.38
476,1.4427061080932617,0.47
477,1.6360163688659668,0.395
478,1.6027626991271973,0.455
479,1.5580079555511475,0.44
480,1.645182490348816,0.405
481,1.5378483533859253,0.44
482,1.4933537244796753,0.435
483,1.562050461769104,0.445
484,1.3649402856826782,0.495
485,1.5273940563201904,0.475
486,1.6057195663452148,0.43
487,1.5910325050354004,0.395
488,1.5495314598083496,0.41
489,1.5143318176269531,0.475
490,1.5419315099716187,0.42
491,1.5594650506973267,0.44
492,1.488581895828247,0.435
493,1.5849494934082031,0.465
494,1.777680516242981,0.375
495,1.5382543802261353,0.4
496,1.5480624437332153,0.425
497,1.4186596870422363,0.49
498,1.699365496635437,0.385
499,1.5758060216903687,0.43
500,1.5704662799835205,0.45
501,1.578654170036316,0.44
502,1.5935964584350586,0.455
503,1.4244686365127563,0.485
504,1.5081771612167358,0.47
505,1.457693338394165,0.495
506,1.4990904331207275,0.435
507,1.5288995504379272,0.45
508,1.497423529624939,0.485
509,1.544368863105774,0.42
510,1.374854326248169,0.535
511,1.5239160060882568,0.49
512,1.6221203804016113,0.44
513,1.5900822877883911,0.43
514,1.552771806716919,0.485
515,1.4509472846984863,0.465
516,1.5087171792984009,0.44
517,1.4971848726272583,0.49
518,1.5250871181488037,0.465
519,1.5640356540679932,0.425
520,1.5953727960586548,0.445
521,1.5750670433044434,0.425
522,1.6230453252792358,0.42
523,1.4739266633987427,0.45
524,1.5907413959503174,0.475
525,1.5148909091949463,0.4
526,1.3455010652542114,0.485
527,1.6590591669082642,0.395
528,1.5859254598617554,0.46
529,1.519869327545166,0.45
530,1.5068740844726562,0.47
531,1.4822922945022583,0.47
532,1.6632908582687378,0.41
533,1.3907861709594727,0.555
534,1.5060659646987915,0.46
535,1.58671236038208,0.43
536,1.5987489223480225,0.465
537,1.5558936595916748,0.42
538,1.5477256774902344,0.435
539,1.6247323751449585,0.435
540,1.5750160217285156,0.415
541,1.484331488609314,0.475
542,1.4166699647903442,0.53
543,1.4624137878417969,0.43
544,1.5694853067398071,0.465
545,1.4901719093322754,0.495
546,1.5392459630966187,0.485
547,1.6703602075576782,0.375
548,1.537930965423584,0.425
549,1.5764906406402588,0.42
550,1.4401538372039795,0.445
551,1.4633129835128784,0.515
552,1.6441466808319092,0.445
553,1.412420392036438,0.5
554,1.5153062343597412,0.44
555,1.5806396007537842,0.46
556,1.4757673740386963,0.425
557,1.4456080198287964,0.485
558,1.6244720220565796,0.45
559,1.4318455457687378,0.49
560,1.557106614112854,0.425
561,1.4908539056777954,0.475
562,1.5693210363388062,0.46
563,1.515602469444275,0.435
564,1.4784713983535767,0.465
565,1.5390008687973022,0.425
566,1.5284831523895264,0.505
567,1.5611995458602905,0.42
568,1.4567711353302002,0.485
569,1.6510000228881836,0.435
570,1.5745006799697876,0.515
571,1.4966357946395874,0.48
572,1.3968700170516968,0.49
573,1.5555113554000854,0.415
574,1.5147693157196045,0.45
575,1.352952241897583,0.545
576,1.6207257509231567,0.45
577,1.3983137607574463,0.55
578,1.4859501123428345,0.45
579,1.434261441230774,0.455
580,1.5952950716018677,0.45
581,1.5485268831253052,0.43
582,1.5463889837265015,0.505
583,1.6282527446746826,0.435
584,1.575392246246338,0.45
585,1.556217074394226,0.465
586,1.3699586391448975,0.52
587,1.4069850444793701,0.48
588,1.5423665046691895,0.445
589,1.4784349203109741,0.48
590,1.4588727951049805,0.485
591,1.6731921434402466,0.45
592,1.7044639587402344,0.37
593,1.5928778648376465,0.42
594,1.385082721710205,0.52
595,1.4094250202178955,0.45
596,1.6445460319519043,0.42
597,1.579405665397644,0.45
598,1.4598149061203003,0.495
599,1.4512319564819336,0.455
600,1.5189841985702515,0.44
