step,loss,acc
0,2.3988475799560547,0.046875
100,2.2202975749969482,0.1953125
200,2.418423891067505,0.09375
300,2.153635025024414,0.1796875
400,1.3581571578979492,0.390625
500,0.7527334690093994,0.75
600,0.5957942605018616,0.765625
700,0.6349456310272217,0.7109375
800,0.35033881664276123,0.8515625
900,0.5223453640937805,0.7109375
1000,0.3953704237937927,0.8359375
1100,0.34486156702041626,0.8515625
1200,0.05133964121341705,1.0
1300,0.007807191461324692,1.0
1400,0.4850184917449951,0.7890625
1500,0.007000993937253952,1.0
1600,0.0028676576912403107,1.0
1700,0.0021026618778705597,1.0
1800,0.0011841058731079102,1.0
1900,0.0006925463676452637,1.0
2000,0.0003504902124404907,1.0
2100,0.00021544843912124634,1.0
2200,0.00011248141527175903,1.0
2300,7.349252700805664e-05,1.0
2400,4.2185187339782715e-05,1.0
2500,2.275407314300537e-05,1.0
2600,1.5236437320709229e-05,1.0
2700,8.48621129989624e-06,1.0
2800,4.641711711883545e-06,1.0
2900,2.8908252716064453e-06,1.0
3000,1.7583370208740234e-06,1.0
3100,9.909272193908691e-07,1.0
3200,4.544854164123535e-07,1.0
3300,8.940696716308594e-08,1.0
3400,1.1175870895385742e-07,1.0
3500,6.705522537231445e-08,1.0
3600,2.9802322387695312e-08,1.0
3700,7.450580596923828e-09,1.0
3800,7.450580596923828e-09,1.0
3900,0.0,1.0
4000,0.24253997206687927,0.90625
4100,0.0046217963099479675,1.0
4200,0.00214555487036705,1.0
4300,0.0007750466465950012,1.0
4400,0.0004951804876327515,1.0
4500,0.0002696402370929718,1.0
4600,0.0002655722200870514,1.0
4700,0.00011437758803367615,1.0
4800,8.376315236091614e-05,1.0
4900,1.9762928485870361,0.234375
