step,loss,acc
0,2.4969847202301025,0.1015625
100,2.338111639022827,0.1484375
200,1.3514151573181152,0.3359375
300,0.9706956148147583,0.515625
400,0.5645390152931213,0.7421875
500,0.5107164978981018,0.7421875
600,0.2970695495605469,0.84375
700,0.2549937069416046,0.890625
800,0.2191758006811142,0.8671875
900,0.02711666375398636,1.0
1000,0.5750959515571594,0.6875
1100,0.027194596827030182,1.0
1200,0.01854802295565605,1.0
1300,0.007704310119152069,1.0
1400,0.045071519911289215,1.0
1500,0.010945633053779602,1.0
1600,0.00629182904958725,1.0
1700,0.0032680630683898926,1.0
1800,0.0019518360495567322,1.0
1900,0.001185677945613861,1.0
2000,0.0007018223404884338,1.0
2100,0.0004424750804901123,1.0
2200,1.7532556056976318,0.21875
2300,1.5796695947647095,0.328125
2400,1.0420842170715332,0.5078125
2500,0.651940643787384,0.609375
2600,0.4385691285133362,0.7734375
2700,0.06211869791150093,1.0
2800,0.027591105550527573,1.0
2900,0.0089021697640419,1.0
3000,0.004594720900058746,1.0
3100,0.0023074671626091003,1.0
3200,0.0013777539134025574,1.0
3300,0.0007559731602668762,1.0
3400,0.0004477277398109436,1.0
3500,0.0002512410283088684,1.0
3600,0.00014209747314453125,1.0
3700,8.748471736907959e-05,1.0
3800,5.666911602020264e-05,1.0
3900,3.3155083656311035e-05,1.0
4000,2.232193946838379e-05,1.0
4100,1.1608004570007324e-05,1.0
4200,7.100403308868408e-06,1.0
4300,4.149973392486572e-06,1.0
4400,2.4586915969848633e-06,1.0
4500,1.3262033462524414e-06,1.0
4600,7.897615432739258e-07,1.0
4700,2.086162567138672e-07,1.0
4800,1.9287105798721313,0.1953125
4900,1.1682075262069702,0.4765625
