step,loss,acc
0,2.3318803310394287,0.078125
100,2.223841428756714,0.1796875
200,1.9258122444152832,0.15625
300,1.368871808052063,0.3046875
400,1.272629976272583,0.3125
500,0.7300406694412231,0.75
600,0.6627527475357056,0.6484375
700,0.6965852975845337,0.5859375
800,0.2368394434452057,0.9609375
900,0.2499629557132721,0.9453125
1000,0.15079373121261597,0.9921875
1100,0.06664060056209564,1.0
1200,0.6004326343536377,0.6640625
1300,0.5497136116027832,0.7734375
1400,0.009853251278400421,1.0
1500,0.0041590966284275055,1.0
1600,0.0024461671710014343,1.0
1700,0.0011769980192184448,1.0
1800,1.0873850584030151,0.5234375
1900,0.38805899024009705,0.7890625
2000,0.046467527747154236,1.0
2100,0.009073924273252487,1.0
2200,0.004068680107593536,1.0
2300,1.1665775775909424,0.3203125
2400,0.012114904820919037,1.0
2500,0.004633348435163498,1.0
2600,0.002373136579990387,1.0
2700,0.43804553151130676,0.8671875
2800,0.008348226547241211,1.0
2900,0.0030440539121627808,1.0
3000,0.0017043165862560272,1.0
3100,0.0010154880583286285,1.0
3200,0.000683911144733429,1.0
3300,0.00040728598833084106,1.0
3400,0.0002812594175338745,1.0
3500,0.00017385929822921753,1.0
3600,0.00011501461267471313,1.0
3700,0.6658295392990112,0.671875
3800,0.007125291973352432,1.0
3900,0.002223983407020569,1.0
4000,0.0012962594628334045,1.0
4100,0.0007390677928924561,1.0
4200,0.0004948601126670837,1.0
4300,0.0002843514084815979,1.0
4400,0.00022619962692260742,1.0
4500,0.0001279190182685852,1.0
4600,8.900463581085205e-05,1.0
4700,5.987286567687988e-05,1.0
4800,3.930926322937012e-05,1.0
4900,2.3230910301208496e-05,1.0
