step,loss,acc
0,2.6838221549987793,0.1015625
100,2.039991617202759,0.28125
200,1.9916452169418335,0.171875
300,2.0966758728027344,0.2265625
400,2.082529067993164,0.1953125
500,1.9394835233688354,0.25
600,2.157872438430786,0.1484375
700,1.8181350231170654,0.34375
800,2.277631998062134,0.1484375
900,1.9727199077606201,0.21875
1000,1.928425669670105,0.1953125
1100,1.3156406879425049,0.5
1200,1.5477824211120605,0.234375
1300,1.087016224861145,0.484375
1400,1.5275590419769287,0.3125
1500,1.559990406036377,0.265625
1600,0.8560926914215088,0.5390625
1700,0.9657959938049316,0.4765625
1800,0.973621666431427,0.4921875
1900,0.6600388288497925,0.6640625
2000,0.5221462845802307,0.765625
2100,0.3959331214427948,0.8515625
2200,0.622848629951477,0.6640625
2300,0.09534052014350891,1.0
2400,0.46600058674812317,0.734375
2500,0.5475990176200867,0.8359375
2600,0.9837920665740967,0.671875
2700,0.43897613883018494,0.8671875
2800,0.4113677740097046,0.8515625
2900,0.776606023311615,0.796875
3000,1.1953221559524536,0.5625
3100,0.10347984731197357,1.0
3200,0.05520656332373619,0.9921875
3300,3.4895801544189453,0.328125
3400,0.22006502747535706,0.8828125
3500,0.15749189257621765,0.9375
3600,0.6233010292053223,0.6953125
3700,0.8948089480400085,0.6875
3800,0.6837131381034851,0.671875
3900,0.700645387172699,0.7578125
4000,1.0026135444641113,0.4765625
4100,0.5232478976249695,0.7265625
4200,1.0660215616226196,0.515625
4300,0.8884277939796448,0.625
4400,0.44710618257522583,0.7890625
4500,0.574254035949707,0.78125
4600,1.3551783561706543,0.4140625
4700,0.22245310246944427,0.875
4800,0.2484653890132904,0.9140625
4900,0.8430538773536682,0.6640625
