step,loss,acc
0,2.3346669673919678,0.109375
100,1.3887743949890137,0.421875
200,1.1725850105285645,0.3046875
300,0.8616381883621216,0.5234375
400,0.6509473323822021,0.6953125
500,0.16436053812503815,1.0
600,0.06401120126247406,1.0
700,0.014883048832416534,1.0
800,0.0053675249218940735,1.0
900,0.8445094227790833,0.4453125
1000,0.007235761731863022,1.0
1100,0.003321543335914612,1.0
1200,0.0019825324416160583,1.0
1300,0.0011715814471244812,1.0
1400,0.0007110238075256348,1.0
1500,0.0004266127943992615,1.0
1600,0.0002548918128013611,1.0
1700,0.00015111267566680908,1.0
1800,9.100139141082764e-05,1.0
1900,5.015730857849121e-05,1.0
2000,3.193318843841553e-05,1.0
2100,1.7955899238586426e-05,1.0
2200,1.1280179023742676e-05,1.0
2300,6.288290023803711e-06,1.0
2400,3.874301910400391e-06,1.0
2500,2.3096799850463867e-06,1.0
2600,1.4007091522216797e-06,1.0
2700,5.438923835754395e-07,1.0
2800,2.7567148208618164e-07,1.0
2900,1.1175870895385742e-07,1.0
3000,2.086162567138672e-07,1.0
3100,0.2425565868616104,0.8828125
3200,0.01997155323624611,1.0
3300,0.0033730901777744293,1.0
3400,0.00178518146276474,1.0
3500,0.0006040371954441071,1.0
3600,0.0003883950412273407,1.0
3700,0.00020788609981536865,1.0
3800,0.00012919306755065918,1.0
3900,7.589906454086304e-05,1.0
4000,3.869831562042236e-05,1.0
4100,1.9863247871398926e-05,1.0
4200,1.5892088413238525e-05,1.0
4300,8.814036846160889e-06,1.0
4400,6.22868537902832e-06,1.0
4500,3.2186508178710938e-06,1.0
4600,2.2649765014648438e-06,1.0
4700,1.5050172805786133e-06,1.0
4800,8.791685104370117e-07,1.0
4900,4.991888999938965e-07,1.0
